name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;369;0;829;3045;1066;3045;1066;0
header;230;111;230;142;1859;142;1859;111
A;458;67;458;67;458;67;458;67
A;1032;175;1032;201;1052;201;1052;175
A;535;454;535;470;543;470;543;454
B;604;546;604;561;612;561;612;546
A;659;581;659;608;681;608;681;581
A;617;682;617;698;627;698;627;682
B;592;730;592;745;601;745;601;730
B;1032;859;1032;885;1051;885;1051;859
B;1003;1190;1003;1207;1014;1207;1014;1190
D;653;1324;653;1341;662;1341;662;1324
A;977;1364;977;1364;977;1364;977;1364
B;1003;1461;1003;1477;1012;1477;1012;1461
C;1029;1529;1029;1559;1050;1559;1050;1529
A;718;1960;718;1976;726;1976;726;1960
D;1001;2007;1001;2022;1010;2022;1010;2007
D;1028;2198;1028;2224;1049;2224;1049;2198
