name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;85;0;164;3041;953;3041;816;0
header;87;132;87;165;1690;165;1690;132
A;324;54;324;54;325;54;325;54
A;224;564;224;571;231;571;231;564
A;842;705;842;722;852;722;852;705
A;778;788;778;813;792;813;792;788
B;430;794;430;810;440;810;440;794
B;361;977;361;993;370;993;370;977
A;144;1340;144;1356;153;1356;153;1340
C;874;1531;874;1557;893;1557;893;1531
A;134;1886;134;1901;141;1901;141;1886
B;313;1933;313;1948;322;1948;322;1933
D;875;2194;875;2223;897;2223;897;2194
A;176;2370;176;2370;176;2370;176;2370
B;278;2800;278;2826;312;2826;312;2800
C;234;2836;234;2863;252;2863;252;2836
