name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;386;0;409;3045;1313;3045;1038;0
header;102;130;102;162;1738;162;1738;130
A;915;194;915;222;937;222;937;194
B;887;520;887;537;896;537;896;520
B;915;867;915;899;937;899;937;867
A;652;1028;652;1044;660;1044;660;1028
A;1026;1306;1026;1322;1034;1322;1034;1306
D;494;1443;494;1459;503;1459;503;1443
C;913;1552;913;1581;933;1581;933;1552
A;452;1582;452;1597;460;1597;460;1582
B;792;1624;792;1640;801;1640;801;1624
A;1127;2038;1127;2055;1135;2055;1135;2038
B;1083;2175;1083;2192;1092;2192;1092;2175
A;583;2180;583;2195;591;2195;591;2180
D;917;2222;917;2250;938;2250;938;2222
B;715;2269;715;2285;724;2285;724;2269
A;890;2449;890;2457;897;2457;897;2449
A;939;2559;939;2560;940;2560;940;2559
A;940;2573;940;2577;943;2577;943;2573
B;446;2856;446;2884;465;2884;465;2856
A;1228;2864;1228;2871;1234;2871;1234;2864
