name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;320;0;618;3047;1436;3047;1184;0
header;199;109;199;156;1827;156;1827;109
A;998;186;998;214;1022;214;1022;186
D;527;275;527;301;560;301;560;275
B;425;640;425;655;449;655;449;640
A;465;659;465;667;473;667;473;659
A;906;697;906;713;915;713;915;697
D;805;741;805;758;814;758;814;741
B;1008;856;1008;884;1029;884;1029;856
A;960;1025;960;1025;961;1025;961;1025
C;1013;1523;1013;1554;1035;1554;1035;1523
D;1017;2192;1017;2219;1040;2219;1040;2192
D;988;2748;988;2764;997;2764;997;2748
