name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;421;0;627;3043;1040;3043;1063;0
header;211;142;211;174;1856;174;1856;142
A;1014;205;1014;233;1036;233;1036;205
A;988;825;988;836;995;836;995;825
B;1015;888;1015;916;1037;916;1037;888
B;484;900;484;918;497;918;497;900
C;1008;1563;1008;1591;1029;1591;1029;1563
A;985;1694;985;1699;993;1699;993;1694
B;902;2101;902;2121;916;2121;916;2101
D;1010;2234;1010;2262;1031;2262;1031;2234
B;619;2833;619;2859;638;2859;638;2833
B;918;2838;918;2854;939;2854;939;2838
B;779;2845;779;2870;796;2870;796;2845
